id	title	publisher	dateOfPublication	placeOfPublication	series
91204e86-cfef-4e25-971e-2149c84ac04c	Lettres a Andre Gide	La Table ronde,	[1970]	[Paris] :	
de95c5a9-8ae4-4fb4-9382-0f3d2b986059	Materialist Shakespeare : a history	Verso,	1995.	London ;	
7473b243-ffdc-4ba8-a50e-0db48a9e745d	Memoirs of Leon Daudet	L. MacVeagh, The Dial press,	1925.	New York :	
706fe324-2161-4188-b2f0-a21224067834	The Oxford dictionary of music	Oxford University Press,	1994.	Oxford ;	
f98aff97-5b59-4594-8196-403032a4a52b	The ashes of Waco : an investigation	Simon & Schuster,	©1995.	New York :	
97e1dfdf-fa4c-4de4-bfdc-2c68c73a54e4	Congress and the governance of the Nation's Capital : the conflict of Federal and local interests	Georgetown University Press,	1995.	Washington, D.C. :	
f2036fcf-c296-4692-b30c-5788e8120d8f	The African slave trade and its suppression : a classified and annotated bibliography of books, pamphlets and periodical articles	Frank Cass,	[1973]	London :	
2e98ba1f-08ec-4723-9ad2-10377052842a	Le tragique dans l'oeuvre de Georges Bernanos	Librairie E. Droz,	1960.	Geneve :	
0ab72132-8674-41f2-99e2-bceace1a4bcf	The Cherokees and Christianity, 1794-1870 : essays on acculturation and cultural persistence	University of Georgia Press,	©1994.	Athens :	
4292b1a4-6ccb-4e1f-abc0-2bebd1a173f1	Dual attraction : understanding bisexuality	Oxford University Press,	1994.	New York ;	
f500b131-456d-40d5-a189-5184d8b6e50c	A bibliography of antislavery in America	University of Michigan Press,	[1961]	Ann Arbor :	
9cbb5fde-ffc3-4260-940c-af29fc7c5f7f	How high the sky? : how far the moon?	Women' Educational Equity Act Program, U.S. Dept. of Health, Education, and Welfare ;	1979.	[Washington] :	
c019efdc-55d9-4fab-94ec-66aee789361e	Nurse education : a reflective approach	Edward Arnold,	1993.	London :	
9462672d-cc05-4d56-bfbf-5f733af32ba1	Les passions et la sagesse	[Gallimard],	[1960]	[Paris] :	
20343885-24e8-4531-8fcf-b439e0344211	A bibliography of the Negro in Africa and America	Octagon Books,	1965 [©1928]	New York :	
eff0f60d-76db-43cb-84fd-ef025d70d464	Le cordon ombilical : souvenirs	Plon,	1962.	Paris :	
8def5d3e-ae19-4051-a8f4-63cb3dd3a265	Blacks in America : bibliographical essays	Doubleday,	1971.	Garden City, N.Y. :	
4ae1d87a-245f-4cbe-8ce5-954c531e3de3	Landscape forestry	J. Wiley,	©1995.	New York :	
6d23d9cb-7758-45a3-98c2-b42922fbe6f5	La pensée de Camus	Bordas,	[1964]	[Paris] :	
a57cac62-e9ab-449b-8a70-9a0102763f3a	The playwright's art : conversations with contemporary American dramatists	Rutgers University Press,	©1995.	New Brunswick, N.J. :	
a51c3067-5cbc-4b18-91ae-66e319ae8926	The Negro almanac	Bellwether Pub. Co.,	[1967]	New York :	
946092af-0b9d-4e48-9561-12bc998275be	Memoirs of a dutiful daughter	World Pub. Co.,	[1959]	Cleveland :	
d31f4c40-e8a8-475e-ab74-512ee973e226	If they move-- kill 'em! : the life and times of Sam Peckinpah	Grove Press,	©1994.	New York :	
e09f2d13-53ec-4871-a626-bc6e56fedbc6	Samuel Beckett	Grove Press,	[1964]	New York :	
33541636-66f0-4b3a-82af-a6fd04b99db8	Conservation : replacing quantity with quality as a goal for global management	J. Wiley,	©1995.	New York :	
c23a5e0d-dab1-4447-b8b9-3e9327d1e646	Inventing Shaka : using history in the construction of Zulu nationalism	L. Rienner,	1994.	Boulder, CO :	
993085fb-9ddf-4edb-a2b7-64307a1df362	Georges Chenneviere, une etude de Andre Cuisenier.  Preface de Jules Romains, avec un choix de poemes	P. Seghers,	[1969]	[Paris] :	
3159808a-a088-4b32-a4f1-df51549f0836	Recherches claudeliennes : autour des Cinq grandes odes	C. Klincksieck,	[1963]	Paris :	
ae084370-8471-4dcc-9edb-5b47544508c8	La liberte dans la pensee d'Albert Camus	Editions universitaires,	1965.	Fribourg, Suisse :	
9c0693d9-55e8-4520-aed2-fd67678864d4	Bernanos: his political thought and prophecy	Sheed and Ward,	[1960]	New York :	
4c41279b-9964-4178-b617-e6afa122cbaf	Walker's bats of the world	Johns Hopkins University Press,	1994.	Baltimore :	
901bf74b-5dbc-4de8-9918-0a5085bf805b	L'amour fou	Gallimard,	1966.	[Paris] :	
d694f3ac-8b86-417c-b325-6831602ff2f5	A naturalist's guide to the Arctic	University of Chicago Press,	1994.	Chicago :	
d1b680a3-f29a-47d1-bc07-b6ec5a297797	Colette -- the difficulty of loving : a biography	Owen,	1973.	London :	
ccf731de-9b58-4405-810d-0d55f3af72a7	Camus 1970 [i.e. dix-neuf cent soixante-dix	CELEF [i.e. Centre d'etude des litteratures d'expression francaise] Faculte des arts, Universite de Sherbrooke,	[1970]	Sherbrooke :	
51e6e53f-f6c1-4028-be09-b37a1dfe26db	Opening doors : stories of public health nursing	Washington State Public Health Association, Nursing Section,	1993.	Seattle, WA :	
c133491c-ca69-4009-93dc-72682eb60f6a	Animals with novel genes	Cambridge University Press,	1994.	Cambridge [England] ;	
9d858e52-ed77-482e-9eed-56554b50c3db	Race and region : a descriptive bibliography compiled with special reference to the relations between whites and Negroes in the United States	Kraus Reprint Co.,	1971.	New York :	
83809848-fced-4f67-ba4e-05faecada133	Selected writings	[New Directions Pub. Corp.],	[1966]	[New York] :	
33f0c816-e15c-449b-8ff0-345cf571cd63	Le Transsiberien	P. Seghers,	[1957]	Paris :	
83ddcf7b-13a5-4f55-a856-1703d7797a8a	Cocteau's world : an anthology of writings	Owen,	[1972]	London :	
365994bd-4a77-4512-a16c-07a9af410249	A century of diplomatic blue books, 1814-1914 : lists, edited with historical introductions	Barnes & Noble,	[1966]	New York :	
31962a23-a6c0-4fd4-bfa4-3264bc9ca5da	Henry Miller : a personal archive : manuscripts, letters, photographs, memorabilia, awards, correspondence, journals, booklets, ephemera, legal documents, furniture and other miscellaneous items	Jackson and Ashley,	©1994.	Ann Arbor, Mich. :	
04e83912-51c5-4c7d-ac7e-6bb76fc782b2	Noah's choice : the future of endangered species	Knopf :	1996, ©1995.	New York :	
387b2c7e-fb4a-420f-84c0-ec367ea11fc6	Famous first facts about Negroes	Arno Press,	1972.	New York :	
cfa94682-5b94-4ac7-9ed3-ffe463c2eba5	Journey for myself: selfish memories	Owen,	1971.	London :	
756e661f-d70f-4135-a465-dc1e56e744f7	A dictionary of political phrases and allusions : with a short bibliography	Gale Research Co.,	1968.	Detroit :	
3026fe46-5d8a-47e2-ad77-2883a7f4951a	American political terms : an historical dictionary	Wayne State University Press,	1962.	Detroit :	
40cdc86c-7ac2-4a92-b741-367900f7295a	German foreign policy, 1890-1914, and colonial policy to 1914 : a handbook and annotated bibliography	Scarecrow Press,	[1970]	Metuchen, N.J. :	
14f4c8be-afb0-47f4-9ed2-2c53a5bd2084	Nineteenth-century Italian opera from Rossini to Puccini	Amadeus Press,	©1995.	Portland, Or. :	
8830323c-22a3-4475-8d99-3d9901265a3b	Biological diversity : the coexistence of species on changing landscapes	Cambridge University Press,	1994.	Cambridge ;	
5d0fc617-7cff-44a1-a554-36966e4a416e	The prime of life	World Pub. Co.,	[1962]	Cleveland :	
1d96c249-8a8f-4faf-acd2-2d0df564bc19	Samuel Beckett	Ungar,	[1973]	New York :	
b1ff8c28-8798-4111-937d-4e2fe0244d17	All said and done	Putnam,	1974.	New York :	
3f305d3b-3c82-4b0d-b604-3b2d6fb5bfa4	Plastic sense	Herder and Herder,	[1971]	[New York] :	
d727a61f-2a21-43ca-a219-f01c0d7a8693	Camus	Rutgers University Press,	[1972]	New Brunswick, N.J. :	
504043a2-371b-47b2-9ac9-89793dc8aba9	Un autre Claudel	B. Grasset,	[1973]	Paris :	
bb4320ac-edcd-477d-a128-23a8f58a7a78	Les perles du facteur	Calmann-Lévy,	[©1959]	Paris :	
5be43615-6db3-476c-9e85-d5ff16ad5135	Environment and plant metabolism : flexibility and acclimation	BIOS Scientific Publishers ;	1995.	Oxford :	
b9fc7335-6813-47ba-b7fd-7e8d26df96d0	Samuel Beckett : a collection of critical essays	Prentice-Hall,	[1965]	Englewood Cliffs, N.J. :	
402ea21c-7e5b-4b55-888e-baf86ac79872	Bernard Binlin Dadie, l'homme et l'oeuvre	Presence africaine,	1967.	Paris :	
480f322e-29b3-41e6-9453-87fc401fdd1c	Connaissance de l'Est : precede de Premiers vers et de Vers d'exil	Mercure de France,	1960.	[Paris] :	
c34b8b18-645a-49a6-9bf4-1fad3fa03856	Illustrations	Gallimard,	[1964]	[Paris] :	
9b8a7030-8e05-4e90-a81a-e9a2e710df0c	Claudel and Aeschylus : a study of Claudel's translation of the Oresteia	University of Michigan Press,	[1965]	Ann Arbor :	
1b37cc98-ddca-4930-ba2a-048516708e50	The Pirotechnia of Vannoccio Biringuccio	M.I.T. Press,	1966, ©1959.	Cambridge, Mass. :	
7f2853e5-b5dc-4a51-b5a5-31690d4a7571	Sources et influences	La Revue des lettres modernes,	1971.	[Paris] :	
4fb98079-713a-4f94-b728-12915cedef09	The British voter : an atlas and survey since 1885	Cornell University Press,	[1968]	Ithaca, N.Y. :	
f7f774d3-22e1-470b-b5f8-421f990b020e	Banners, buttons, and songs : a pictorial review and capsule almanac of America's presidential campaigns	World Library Publications,	©1968.	Cincinnati, Ohio :	
6df4048b-c0da-45b2-ae34-cb0a4b1949bd	A reader's guide to Samuel Beckett	Farrar, Straus and Giroux,	[1973]	New York :	
2a53b092-630f-41be-931a-b839e40c8e5c	Thought and style in the works of Leon Bloy	AMS Press,	[1969, ©1946]	New York :	
3476bf2a-bbdb-4152-9900-9d182948afbc	The closed garden	Harper & Brothers,	1928.	New York ;	
00cf816c-a1ce-4cd9-9b75-d0f011071bbb	Safety nets, politics, and the poor : transitions to market economies	Brookings Institution,	©1994.	Washington, D.C. :	
d39272fa-6e63-4d0b-bc35-b373bf1c3a92	World economic primacy, 1500 to 1990	Oxford University Press,	1996.	New York ;	
80db7b7b-9fc4-4e72-b41d-92208ad845d4	Thesaurus : Boletín del Instituto Caro y Cuervo : muestra antológica 1945-1985	Instituto Caro y Cuervo,	1993.	Santafé de Bogotá :	
f73c765e-c59a-41e2-8ad7-b2fa5fa006f2	Tout compte fait	Gallimard,	[1972]	[Paris] :	
c61ff9ce-75f1-493f-a7fd-0f178fe1e473	Les Critiques de notre temps et Gide	Garnier,	[1971]	Paris :	
f46b8d28-120f-4329-9217-f99daaba68de	Air power in the nuclear age	University of Illinois Press,	©1985.	Urbana :	
f5e39a3a-258a-4896-9ce0-1af603d839ee	Stories from Shakespeare	E.M. Hale and Co.,	1961, ©1956.	Eau Claire, Wis. :	
421cbfb8-4507-4357-9d24-fad9fde6aeda	Critic of civilization : Georges Duhamel and his writings	University of Kentucky Press,	[1965]	[Lexington] :	
0afe02cf-f9e9-40d7-96d1-8c068d7ff425	Leon Bloy	Yale University Press,	1954.	New Haven :	
9cd2651c-9437-4937-a250-e818c0bb7b36	Punishment for profit : private prisons/public concerns	Sage Publications,	©1995.	Thousand Oaks, Calif. :	
3ff6278e-42a3-4ca6-b5a2-2d49cca5a1e4	Beyond words : an introduction to nonverbal communication	Prentice-Hall,	[1974]	Englewood Cliffs, N.J. :	
260a9abf-5878-451b-9482-e251fa0b6101	Journal	Gallimard,	1968-	[Paris,] :	
30e875b5-b7b7-48ba-a165-64b6ebc5dc16	School choice : examining the evidence	Economic Policy Institute ;	©1993.	Washington, D.C. :	
322208f6-6277-4253-9d18-59fee3d0a851	A treasury of plays for children	Little, Brown, and Company,	1924,©1921.	Boston :	
2c95d6dd-180b-43bd-85ba-b8df1cd0b767	The youth of Andre Gide	University of Chicago Press,	[1963]	Chicago :	
418df9c8-ddc2-4704-bd94-24be620a53db	Places	Bobbs-Merrill,	[1971]	Indianapolis :	
805cf4df-03a0-420c-bdb7-98905a9db847	The Temple scroll	Random House,	©1985.	New York :	
229d09af-b334-4356-add5-f4882b9f6d64	The story of mankind	Liveright,	1943, ©1938.	New York] :	
7d61254b-1bfa-4f32-9bad-238d19fa78e4	Centennial exhibition : Philadelphia, MDCCLXXVI	[Ph. Fry & Co.],	[1876]	[Frankfort] :	
c7aa7838-b7f1-4875-998a-d4b88aa1c207	La foire aux cancres	Calmann-Lévy,	[1962]	Paris :	
a0095eb2-bb8a-41ca-ab42-7c9c0084e68a	United Nations : the first fifty years	Atlantic Monthly Press ;	©1995.	New York :	
99291dca-c3da-4adb-b103-6123c10e18f2	Des Americanischen Seidebauers Anweisung : oder, die Kunst den Maulbeer-Baum und die Seide zu ziehen.  Nach dem System von mehreren aufeinander folgenden Ernten waehrend einer jeden Jahrszeit	Gedruckt bey Edmund Y. Schelly,	l838.	Philadelphia :	
a9016cdd-0c72-4950-81f5-18e7bcbe2195	Journal	Plon,	[1969]	[Paris] :	
233f6ac4-cf22-448e-be11-86cc5e3a8889	Jean le Bleu	B. Grasset,	[©1932]	[Paris] :	
ec4c21ab-208f-4943-a1df-01de5c8f88c5	Comment j'ai pu maintenir ma forme	M. Moyse,	©1974.	West Brattleboro, Vt. :	
a4c5038d-3453-4350-9aed-080b73cb77b3	Albert Einstein	Putnam,	[1959]	New York :	
9177657c-487e-45a5-95c3-e0709a932545	Ubi sumus? : the state of naval and maritime history [microform]	Naval War College Press,	1994.	Newport, R.I. :	
beb7ff52-2943-4372-b96f-7e72915cab03	Voices of the spirit : sources for interpreting the African-American experience	American Library Association,	1995.	Chicago :	
1ec23ff0-08a7-4d41-bbc3-ca836135437c	Atlas of westward expansion	Facts On File,	©1995.	New York, N.Y. :	
15df59b1-04cf-441d-a3bc-4b43fa7d8848	Let's find out about Thomas Alva Edison	Watts,	[1966]	New York :	
0672a395-e214-4172-8a91-7c4b2ac836d5	African American historic places	Preservation Press ;	©1994.	Washington, D.C. :	
a1d91535-d9ff-4b8c-9e4d-6ff834f8e449	State and society in pre-colonial Asante	Cambridge University Press,	1995.	Cambridge [England] ;	
edec369f-ac0b-4180-b4c2-632bc5276587	The Clinton presidency : campaigning, governing, and the psychology of leadership	Westview Press,	1995.	Boulder :	
9b1a77ed-f913-4f3e-ba71-534e9cf63ebf	Social responses to technological change	Greenwood Press,	©1985.	Westport, Conn. :	
b4df87b8-3f59-4ea2-bd9a-089992423868	Growing up gay/growing up lesbian : a literary anthology	New Press :	©1994.	New York :	
6f5e5363-f337-4023-9abc-28080dca5b7f	Psychology in Europe : facts, figures, realities	Hogrefe & Huber Publishers,	©1995.	Seattle :	
f83676d2-8639-4f54-9b9d-8c84d3f0b331	George W. Goethals, Panama Canal engineer	Garrard Pub. Co.,	[1965]	Champaign, Ill. :	
3d8f8edc-9bc4-49ab-b7ff-841e78d60170	Feminist generations : the persistence of the radical women's movement	Temple University Press,	1995.	Philadelphia :	
2672a8a2-7935-48d5-9753-b7e83a60c217	First lady of the Renaissance : a biography of Isabella d'Este	Little, Brown,	[1970]	Boston :	
d2d8a6d5-c164-4def-aee7-e135003034f9	Living in, living out : African American domestics in Washington, D.C., 1910-1940	Smithsonian Institution Press,	©1994.	Washington :	
bc034419-e360-4298-ad42-a500fe261991	Proust	Little, Brown,	[1959-1965]	Boston :	
911dc7a5-24a3-445c-9f20-a06f186cdda1	The green door	[publisher not identified],	1934.	[Place of publication not identified] :	
120a07f5-dac7-46cc-b1e3-ce5f2af20c34	Young man in a hurry : the story of Cyrus W. Field	E.M. Hale,	1963, ©1958.	Eau Claire, Wisc. :	
7b42a8f2-3789-4fab-a0f2-13aafe2a50cf	Fighting terrorism : how democracies can defeat domestic and international terrorists	Farrar Straus Giroux,	1995.	New York :	
7509ae6a-29cf-48c0-8826-8018ca0eaac0	Ausgewählte Gedichte	Insel,	[1953]	[Wiesbaden] :	
cfdbef08-acb1-44ec-bd86-063ce8558192	Spanish Sea : the Gulf of Mexico in North American discovery, 1500-1685	Texas A&M University Press,	©1985.	College Station :	
e06e80fb-4a29-4f90-a5c5-e36c1ced3c37	Art of the Florida Seminole and Miccosukee Indians	University Press of Florida,	©1995.	Gainesville :	
ff1a880e-e4f0-4d33-acb4-2c3586aa59ca	The land of pluck : stories and sketches for young folk	Century Co.,	1894.	New York :	
9c3388ca-27e9-482a-9123-17a3dea231e2	Martin Luther King, Jr.; a picture story	Childrens Press,	[1968]	Chicago :	
917b1de0-8672-4191-803d-0c5e2333e9e2	To renew America	HarperCollins,	©1995.	New York :	
9fded7cd-644c-49a8-b42a-cf602de5e75d	Domestication of plants in the Old World : the origin and spread of cultivated plants in West Asia, Europe, and the Nile Valley	Clarendon ;	1994, ©1993.	Oxford :	
4ca777bf-14f2-4ad6-b030-94473b56036e	Ann of Ava	Missionary education movement of the United States and Canada,	1913.	New York :	
6f8259eb-2964-469a-9489-26ef8c359691	Man of the Monitor : the story of John Ericsson	Harper,	[1962]	New York :	
7b1b9350-21fb-44ba-bf47-dc76e0df50fd	The evangelical rhetoric of Ramon Llull : lay learning and piety in the Christian West around 1300	Oxford University Press,	1996.	New York ;	
4b06026e-4eaf-4068-b767-b128442dcef1	American writers for children before 1900	Gale Research Co.,	1985.	Detroit, MI :	
35f119a9-571f-4938-84ea-0d0a19a88083	Selected letters of Charles Dickens	Twayne Publishers,	1985.	Boston, Mass. :	
2c0da6fa-74db-4045-ba8e-ea6ec6d25d32	Sister & brother : lesbians & gay men write about their lives together	HarperSanFrancisco,	1995, ©1994.	San Francisco, Calif. :	
ecb0b3b7-72e8-46e7-86d1-2d617123b79a	Feminism and community	Temple University Press,	1995.	Philadelphia :	
08518a36-4576-4db0-b869-d161d4661bd7	Predicting turning points in the interest rate cycle	Garland,	1994.	New York :	
2c2a0d3b-bfd4-4170-9f17-7e5e862ee32b	The great Irish famine	Mercier Press, published in association with Radio Telefis Eireann,	1995.	Dublin :	
9de0a4f9-55aa-42ae-b7f9-ae72aca5e2e0	Comparable worth and gender discrimination : an international perspective	International Labour Office,	1994.	Geneva :	
d51008f1-a343-429e-85f6-aebfbbc135df	Why market socialism? : voices from Dissent	M.E. Sharpe,	©1994.	Armonk, N.Y. :	
4c8bdd3a-095c-4e33-a0ae-a1b9dd5d0414	Intellectual trespassing as a way of life : essays in philosophy, economics, and mathematics	Rowman & Littlefield,	©1995.	Lanham, Md. :	
4105ffb9-5a53-45ec-bc26-aa04770d9a6e	American newspaper journalists, 1690-1872	Gale Research Co.,	©1985.	Detroit, Mich. :	
4d711a78-47af-471c-9f66-b4b90a9658e7	Let the good times roll : prostitution and the U.S. military in Asia	New Press :	©1992.	New York :	
eecc1d01-2372-4469-a96f-8c76cd329318	Robert Frost, America's poet	Prentice-Hall,	[1964]	Englewood Cliffs, N.J. :	
e2daff00-c334-4713-b819-45e9b2e4b7bd	Mr. Gandhi : the man	George Allen & Unwin, ltd.,	1931.	London :	
1f7510ea-ff01-467b-a16c-f22abbd87a48	The triangular connection : America, Israel, and American Jews	George Allen & Unwin,	1982.	London ;	
3bbc96f4-5df5-49ca-93a4-e900b0a1fe0d	Joseph Pulitzer : front page pioneer	J. Messner,	©1957.	New York :	
054d1dfc-37be-4c91-941b-f45abb540dc8	Human biodiversity : genes, race, and history	Aldine de Gruyter,	©1995.	New York :	
b2bb82f3-beb7-48af-b257-e429adc61500	Bury me standing : the Gypsies and their journey	Knopf :	1996, ©1995.	New York :	
30e4ed16-df2f-42c1-998f-1a0ce813b005	Cultural cobblestones : teaching cultural diversity	Scarecrow Press,	1994.	Metuchen, N.J. :	
c667c625-beb2-4e6b-94ff-073c1e6932ad	On the trail of homo economicus : essays by Gordon Tullock	George Mason University Press ;	©1994.	Fairfax, VA. :	
b88c5a00-0198-4b9d-90c8-8e35276f96d3	The universal Gita : Western images of the Bhagavad Gita : a bicentenary survey	Open Court Pub. Co.,	©1985.	LaSalle, IL :	
e14ba708-43dd-434c-ac1c-20501ec58b50	Paula	HarperCollins Publishers,	©1995.	New York, NY :	
dc32ab95-332c-4794-ac8a-4f769ac46b68	Laos : a country study	Federal Research Division, Library of CongressO,	1995.	Washington, DC :	
b4de54d3-486e-45cc-bd21-4692d89b0013	Eros : an anthology of male friendship	Citadel Press,	[1963, ©1961]	New York :	
d4ece108-c490-4373-bfe4-e6c77c4f97f1	Liberty for the twenty-first century : contemporary libertarian thought	Rowman & Littlefield,	©1995.	Lanham, Md. :	
f26d9348-7cc6-45c7-aecf-54e50aaa63b1	The road from Rio : sustainable development and the nongovernmental movement in the Third World	Praeger,	1993.	Westport, Conn. :	
2696679a-3cda-41f7-9dd4-52293ab39b90	All of us together : the story of inclusion at the Kinzie School	Gallaudet University Press,	1994.	Washington, D.C. :	
17cf8f13-d301-4818-8e58-ed1ba48bc5a0	An introduction to Spanish-American literature	Cambridge University Press,	1994.	Cambridge [England] ;	
6d7143f7-b30e-4f3d-bb21-3aabfabe41c2	The political economy of Korea-United States cooperation	Institute for International Economics ;	1995.	Washington, DC :	
9cec3d0e-c6c1-4135-9fee-a4e9bd73518c	The many faces of Millersville : A report to the citizens of Millersville, Pennsylvania, 1973	Intelligencer Journal,	1973.	Lancaster, Pa. :	
379ac920-22cb-47b1-b33e-89898ff050e1	The spider of Brooklyn Heights	Scribner,	[1967]	New York :	
aa380531-e411-437a-b983-f67d3fab6b55	Literary America : a chronicle of American writers from 1607-1952, with 173 photographs of the American scene that inspired them	Dodd, Mead,	1952.	New York :	
